trail_running;11.06.2018 17:08;9.88;687;00:53:45;148;170;3.3;153;230;05:26;03:44;148;148;1.17;8.9;10.5;276;27
running;03.06.2018 15:49;4.81;375;00:22:58;169;179;3.5;165;182;04:47;04:04;34;34;1.2;7.9;9.8;256;26
trail_running;03.06.2018 14:00;9;683;00:40:11;175;183;5;165;182;04:28;03:28;68;63;1.31;7.7;10.3;247;26
trail_running;26.05.2018 15:50;5.11;366;00:23:43;161;169;3.3;165;171;04:39;03:36;4;3;1.27;7.8;10.1;264;28
trail_running;20.05.2018 19:52;9.66;695;00:43:45;162;176;4.2;166;256;04:32;03:42;96;100;1.32;7.7;10.3;259;23
trail_running;15.05.2018 19:41;3.26;242;00:17:06;151;172;2.6;163;233;05:15;03:43;134;138;1.16;8.4;9.8;267;22
trail_running;13.05.2018 18:08;14.45;966;01:08:40;153;174;3.6;163;183;04:45;03:36;278;275;1.26;8;10.3;263;16
trail_running;09.05.2018 17:17;12.4;940;01:06:30;150;163;3.7;157;197;05:22;04:04;111;103;1.16;9;10.6;275;25
trail_running;09.05.2018 07:07;13.34;946;01:08:36;149;166;3.8;157;172;05:09;03:51;101;106;1.21;8.4;10.3;273;20
trail_running;04.05.2018 18:08;10.03;781;00:49:54;160;175;4.3;160;252;04:58;02:55;152;154;1.22;8.7;10.7;266;24
trail_running;26.04.2018 18:11;9.77;596;00:44:25;160;180;3.6;163;170;04:33;03:40;12;14;1.33;7.7;10.5;256;17
trail_running;22.04.2018 13:01;9.37;757;00:52:56;149;163;3.5;155;244;05:39;03:20;130;134;1.11;9.2;10.3;288;26
trail_running;17.04.2018 18:13;11.71;1.142;01:24:53;153;170;3.8;144;240;07:15;04:20;429;430;0.95;0;0;--;30
trail_running;15.04.2018 17:35;8.44;956;01:06:11;153;173;3.9;126;218;07:50;04:00;263;265;0.95;0;0;--;30
trail_running;10.04.2018 17:23;12.24;966;01:03:24;155;175;4.3;157;256;05:11;03:40;107;102;1.21;8.5;10.4;275;24
trail_running;10.04.2018 07:10;11.96;836;00:59:26;154;178;3.9;158;256;04:58;03:30;102;104;1.25;8;10;270;16
trail_running;07.04.2018 16:25;9.27;757;00:48:27;158;175;4.5;157;234;05:13;03:52;141;135;1.2;8.7;10.5;276;25
trail_running;03.04.2018 17:48;9.74;824;00:58:20;152;177;3.7;154;256;05:59;04:10;379;413;1.05;9.9;10.2;286;24
trail_running;26.03.2018 17:56;10.06;675;00:44:50;158;173;4.2;164;240;04:27;03:31;7;18;1.35;7.5;10.4;251;18
trail_running;21.03.2018 18:19;6.34;406;00:29:35;152;164;3.2;163;256;04:40;03:45;9;19;1.29;7.9;10.5;255;17
trail_running;20.03.2018 17:27;9.36;597;00:50:34;148;179;3.3;155;256;05:24;04:07;145;158;1.17;8.8;10.3;269;14
trail_running;15.03.2018 16:54;11.86;810;01:02:19;146;170;3.4;155;240;05:15;03:42;105;99;1.2;8.2;10;275;20
trail_running;15.03.2018 07:08;9.15;621;00:45:33;147;175;3.6;157;175;04:59;03:43;21;29;1.25;7.9;10;263;17
trail_running;12.03.2018 18:10;10.12;688;00:46:57;155;171;4.5;160;175;04:38;03:49;4;10;1.32;8.2;10.9;257;17
trail_running;08.03.2018 16:57;10.02;725;00:48:13;157;173;4.5;162;207;04:49;03:52;32;23;1.25;8.1;10.3;258;17
trail_running;08.03.2018 06:56;10.13;701;00:49:38;148;163;3.9;162;256;04:54;03:41;19;36;1.23;8.2;10.2;268;14
trail_running;03.03.2018 18:07;11.14;801;01:00:29;151;178;4.1;158;256;05:26;03:49;261;272;1.14;8.7;9.9;274;12
trail_running;22.02.2018 17:21;9.72;122;00:49:26;127;154;1.3;155;173;05:05;04:00;30;27;1.27;0;0;--;17
trail_running;22.02.2018 07:01;9.76;578;00:47:18;146;165;3.8;160;173;04:51;03:40;24;28;1.29;0;0;--;12
trail_running;15.02.2018 17:09;9.66;750;00:47:00;--;--;--;162;175;04:52;04:05;32;27;1.27;0;0;--;17
trail_running;15.02.2018 06:58;9.95;783;00:48:38;--;--;--;163;173;04:53;03:52;23;35;1.26;0;0;--;11
trail_running;12.02.2018 17:25;10.18;829;00:53:54;--;--;--;155;191;05:18;03:21;162;172;1.22;0;0;--;17
trail_running;06.02.2018 17:08;9.5;752;00:46:07;--;--;--;161;172;04:51;03:42;28;25;1.28;0;0;--;13
trail_running;06.02.2018 07:00;9.74;803;00:47:13;--;--;--;160;169;04:51;04:04;22;29;1.29;0;0;--;15
trail_running;30.01.2018 17:28;9.67;770;00:48:23;--;--;--;159;169;05:00;03:48;28;24;1.26;0;0;--;18
trail_running;30.01.2018 06:58;9.7;797;00:50:19;--;--;--;156;171;05:11;04:10;21;32;1.23;0;0;--;17
trail_running;26.01.2018 17:15;9.75;651;00:46:40;155;165;4;164;197;04:47;03:35;21;31;1.25;8;10.2;264;15
trail_running;26.01.2018 06:32;9.7;646;00:49:07;148;165;3.7;160;172;05:04;03:44;20;29;1.22;7.9;9.7;270;16
trail_running;23.01.2018 17:40;7.75;502;00:44:49;139;163;2.6;151;256;05:47;00:38;143;151;1.11;9.1;10.1;282;18
trail_running;21.01.2018 18:26;4.6;314;00:22:26;154;168;3.1;164;177;04:52;00:36;15;17;1.23;8.3;10.2;263;19
trail_running;21.01.2018 11:52;1.72;94;00:18:29;--;--;--;110;122;10:44;07:19;2;7;0.85;0;0;--;10
trail_running;19.01.2018 18:16;9.42;621;00:48:19;148;178;3.5;159;256;05:08;00:32;147;146;1.21;8.5;10.3;269;16
trail_running;15.01.2018 17:58;4.9;316;00:22:01;162;175;3.3;164;171;04:30;03:39;9;2;1.34;7.8;10.6;254;11
trail_running;15.01.2018 17:31;5.16;280;00:25:20;146;168;2.5;160;171;04:54;03:48;3;9;1.26;8.2;10.5;260;14
trail_running;11.01.2018 17:23;9.77;701;00:49:23;156;168;4;160;223;05:03;03:56;30;23;1.21;8.5;10.4;278;15
trail_running;11.01.2018 07:04;9.69;685;00:50:49;151;172;3.7;159;256;05:15;04:21;23;32;1.18;8.1;9.7;278;14
trail_running;06.01.2018 16:56;7.08;498;00:38:11;149;171;3.4;154;226;05:24;04:00;102;111;1.19;8.6;10.3;273;14
trail_running;30.12.2017 09:38;14.49;994;01:12:33;157;179;3.8;161;186;05:00;03:51;271;270;1.22;8;10;278;18
trail_running;28.12.2017 11:46;13.1;864;01:03:03;163;181;4.7;161;240;04:49;00:25;139;136;1.27;7.7;10;273;17
trail_running;25.12.2017 09:35;11.19;822;00:57:52;158;179;4.4;161;256;05:10;00:20;210;215;1.16;8.6;10;279;15
trail_running;23.12.2017 16:15;11.06;807;00:59:08;154;173;4.3;156;241;05:21;03:59;69;66;1.16;8.7;10.2;284;19
trail_running;18.12.2017 17:13;6.33;428;00:30:51;154;173;3.5;159;181;04:53;03:40;16;24;1.26;8.1;10.4;266;20
trail_running;16.12.2017 16:53;9.56;724;00:59:38;149;176;3.4;154;231;06:14;00:37;378;377;1;9.8;9.6;292;19
trail_running;12.12.2017 18:23;3.22;225;00:15:17;168;179;3.2;161;177;04:45;03:30;3;6;1.3;8;10.4;263;15
trail_running;12.12.2017 18:00;4.31;282;00:21:31;154;175;3.2;159;177;04:59;03:37;2;8;1.24;8.4;10.3;265;18
trail_running;11.12.2017 18:32;10.02;751;00:57:30;151;180;3.9;157;236;05:44;04:16;192;199;1.09;9.1;9.8;286;14
trail_running;05.12.2017 18:23;7.07;456;00:36:40;145;168;3.4;159;175;05:11;00:23;15;13;1.2;8.2;10;279;20
trail_running;02.12.2017 17:32;9.56;673;00:48:14;157;176;4.5;158;211;05:03;00:34;149;148;1.24;7.5;9.4;269;13
trail_running;28.11.2017 16:59;7.15;494;00:35:04;162;180;4;162;173;04:54;00:42;15;33;1.23;7.8;9.8;268;13
trail_running;26.11.2017 16:16;10.1;829;00:48:55;--;--;--;165;173;04:51;00:27;6;100;1.25;0;0;--;12
trail_running;23.11.2017 16:58;8.12;662;00:41:58;--;--;--;157;166;05:10;04:12;22;25;1.23;0;0;--;21
trail_running;28.10.2017 17:21;8.74;559;00:47:05;142;163;3.3;152;229;05:23;03:42;148;153;1.2;8.5;10.1;272;18
trail_running;24.10.2017 17:52;9.73;653;00:45:02;160;177;4.5;164;225;04:38;03:33;25;22;1.3;7.5;10;259;19
trail_running;24.10.2017 07:35;9.65;626;00:47:53;151;178;4;157;256;04:58;03:31;20;27;1.26;7.8;9.8;267;16
trail_running;17.10.2017 18:15;11.19;773;00:54:42;159;180;4.6;160;256;04:53;03:16;149;151;1.26;8.5;10.6;266;22
trail_running;14.10.2017 18:00;9.51;682;00:56:50;148;178;3.2;150;231;05:59;03:51;375;372;1.08;9.5;10.1;286;22
trail_running;11.10.2017 06:47;7.78;581;01:00:17;--;--;--;136;203;07:45;03:43;309;311;0.95;0;0;--;18
trail_running;05.10.2017 17:19;9.73;651;00:46:38;155;172;3.8;163;233;04:48;03:27;38;35;1.26;7.5;9.6;264;19
trail_running;05.10.2017 07:21;9.67;590;00:48:14;143;165;3.2;162;219;04:59;03:51;23;24;1.21;7.8;9.6;270;17
trail_running;30.09.2017 18:30;6.63;392;00:29:56;151;171;3.2;161;176;04:31;03:29;9;7;1.35;7.9;10.7;257;21
trail_running;26.09.2017 17:38;9.72;626;00:48:45;147;161;3.3;161;192;05:01;03:38;28;23;1.2;8;9.7;277;23
trail_running;26.09.2017 07:08;9.72;619;00:48:12;146;162;3.3;162;172;04:58;03:30;21;28;1.19;8.1;9.8;276;17
trail_running;24.09.2017 18:10;10.73;702;01:00:22;143;171;3.1;153;256;05:38;03:24;291;293;1.12;9.2;10.3;284;20
trail_running;20.09.2017 17:32;9.72;618;00:47:10;148;163;3.4;161;256;04:51;03:27;24;23;1.27;7.8;10;271;20
trail_running;20.09.2017 07:02;9.7;583;00:47:43;144;163;3.4;161;256;04:55;03:46;22;32;1.23;8;10;274;15
trail_running;18.09.2017 18:50;6.8;435;00:33:20;146;164;3.2;160;171;04:54;01:07;264;11;1.23;8.3;10.3;277;18
trail_running;15.09.2017 17:30;9.73;648;00:48:21;149;168;3.7;162;256;04:58;03:58;28;24;1.22;8;10;279;22
trail_running;15.09.2017 07:16;9.61;592;00:51:13;141;162;3.3;152;256;05:20;04:04;20;26;1.21;8;9.8;280;17
trail_running;12.09.2017 18:38;6.9;410;00:31:54;149;174;3.4;161;173;04:37;03:24;6;11;1.33;8;10.8;263;19
trail_running;07.09.2017 17:33;7.95;521;00:37:12;156;172;3.8;160;177;04:41;03:46;29;20;1.32;7.8;10.4;263;22
trail_running;07.09.2017 07:15;8.02;513;00:38:33;148;170;3.6;162;178;04:48;03:57;18;25;1.24;7.9;10.1;269;19
trail_running;04.09.2017 17:37;7.97;564;00:40:21;153;168;3.9;160;227;05:04;04:10;23;16;1.21;8.2;10.1;282;24
trail_running;04.09.2017 07:38;7.95;491;00:37:57;149;169;3.6;162;174;04:47;03:24;15;24;1.26;7.9;10.2;268;16
trail_running;27.08.2017 08:42;5.49;419;00:39:11;--;--;--;150;250;07:08;04:13;211;212;0.93;0;0;--;23
trail_running;24.08.2017 17:26;7.95;574;00:40:51;154;172;4;160;208;05:08;03:57;24;20;1.18;8.4;10.2;280;27
trail_running;24.08.2017 07:21;8.05;527;00:38:07;156;172;4;160;175;04:44;03:35;18;24;1.29;7.8;10.2;268;20
trail_running;19.08.2017 19:06;11.48;842;01:01:10;155;182;4.3;159;256;05:20;03:50;300;294;1.15;9.3;10.6;272;24
trail_running;13.08.2017 10:40;8.1;558;00:40:14;154;174;3.8;160;171;04:58;03:56;18;16;1.22;8.6;10.6;277;23
trail_running;31.07.2017 18:33;8.08;577;00:39:43;163;173;4.3;160;169;04:55;04:00;19;18;1.22;8.5;10.6;279;28
trail_running;26.07.2017 19:00;7.84;489;00:36:48;154;180;3.8;163;225;04:42;03:26;17;19;1.26;8.2;10.5;270;19
